2796.789,3011.263,3306.221,3292.977,3195.662,3530.016,3207.806,3435.773,3776.088,3522.855,3695.339,3588.307,4262.652,4458.991,4758.806,4978.0,5365.929,5905.542,5739.833,7020.411,7881.713,8005.437,8226.114,9476.058,11097.735,12515.633,14473.45,0,0
3595.992,3582.778,3824.432,4003.939,4090.18,4322.373,3967.261,4773.76,5347.252,5075.41,5289.283,5222.153,5987.053,6642.105,6909.169,7255.449,8201.826,8970.391,9137.738,10522.61,11546.342,12246.093,12811.247,14238.558,17080.029,17640.437,20087.957,0,0
3244.292,3249.312,3775.85,3856.009,3834.082,4363.913,4148.038,4329.21,5483.321,5307.562,5340.505,5792.228,6183.78,7539.845,7300.0,7819.878,8480.42,9385.713,9142.977,10708.398,11341.75,12275.75,13347.746,14882.917,17153.361,19685.197,21641.288,0,0
3439.5,3564.241,4278.029,3978.904,4109.359,4612.273,4547.646,4791.4,5290.75,4732.165,4932.328,5271.159,5879.627,6212.018,6506.065,7220.881,7882.627,9036.388,8900.719,10834.891,12304.143,13483.93,13772.976,15420.8,18408.741,20115.551,22668.618,0,0
3626.972,3976.674,4383.865,4178.519,4369.891,4866.705,4730.372,5192.842,5762.451,5658.147,5802.523,6397.789,6727.352,7338.119,7363.21,8376.021,8964.124,10100.344,10139.2,12355.036,13855.37,14348.802,15121.888,17302.247,19096.6,21342.947,24434.239,0,0
3340.953,3226.55,3821.508,3888.333,3712.61,3949.333,3823.83,4310.889,4816.787,4541.383,4767.882,4760.343,5333.194,5705.226,6129.389,5953.091,6369.011,7140.841,6647.22,7553.901,8423.605,8789.842,9184.107,9996.917,11677.557,12236.806,14149.647,0,0
1970.822,2191.414,2540.229,2323.327,2325.242,2489.17,2496.37,2691.681,2856.77,2871.425,2802.384,3030.588,3215.78,3458.444,3939.623,3801.986,4128.09,4574.562,4711.514,5178.471,6016.537,6383.567,7101.354,7429.016,8120.677,9580.262,10777.224,0,0
2351.351,2642.616,2892.604,2939.662,2943.114,3244.05,2953.587,3269.096,3505.664,3227.978,3266.985,3522.839,4168.352,4461.387,4520.964,4854.691,5217.933,5895.764,5465.443,6553.079,7535.302,7505.312,7935.404,8708.902,10303.023,10886.916,13202.122,0,0
3081.583,3147.556,3528.689,3386.78,3494.957,3604.431,3621.295,4082.943,4669.196,4461.422,4724.598,4910.673,5486.833,5950.113,6360.656,6400.528,6731.247,8037.059,7471.965,9007.35,10794.134,10421.6,11637.627,12559.846,14908.575,17176.676,19067.629,0,0
3861.226,4041.882,4676.219,4480.699,4283.857,5095.363,4833.713,5490.412,5668.649,5712.984,6090.008,6416.574,7037.368,7363.491,7457.046,8088.913,8376.776,10055.833,10049.0,11491.284,13204.697,13093.884,14919.17,17310.726,18633.988,21345.62,23398.382,0,0
3900.88,4135.188,4904.59,4817.683,4462.49,4962.823,4786.532,5195.279,5673.511,5712.915,5850.583,5874.476,6832.299,7308.051,8199.097,8016.155,8790.558,10038.545,9928.099,11646.673,13001.613,13417.967,13990.632,15987.404,18795.581,20567.783,23146.086,0,0
3443.284,3835.759,4412.523,4135.012,4495.94,4525.244,4777.987,4932.636,5559.474,5478.182,5576.73,5678.892,5929.743,6272.288,6393.254,6955.871,7416.265,8421.742,8826.123,9879.885,11525.377,12398.035,13613.446,15126.655,17535.333,18562.075,21101.98,0,0
4262.725,4548.395,4891.232,4691.901,4869.315,5436.352,5252.317,5663.385,6099.569,6352.102,6523.083,6834.021,8206.5,8743.747,9360.31,9345.786,10591.143,11741.221,11947.792,13314.195,14859.04,16072.087,16928.464,18265.257,22256.523,24239.333,27579.387,0,0
3623.591,3649.631,4054.704,3869.286,3691.377,4106.46,3613.333,3956.677,4506.574,4273.611,4382.882,4344.811,4969.364,5604.595,5877.198,6173.785,6677.784,7609.608,7759.014,8868.9,10074.29,10496.108,11156.623,13393.582,15307.841,17715.321,19683.518,0,0
4490.036,4490.244,5187.047,4739.984,4766.992,4965.699,4680.622,5058.585,5483.393,5452.362,5084.353,5736.83,6397.115,6826.467,6763.899,6961.021,8090.912,9055.483,8904.761,10362.051,11277.536,10951.612,12057.067,13258.566,15262.178,18159.882,19625.986,0,0
3779.7,3975.088,4342.969,3956.464,4286.468,4323.913,4457.198,5118.33,5895.431,5568.761,5693.044,5887.036,6666.333,7371.181,7242.971,7608.45,8077.958,8443.326,9397.352,10030.146,11680.012,11985.771,12996.915,14465.948,16396.221,18785.27,21073.768,0,0
3858.461,4259.241,5010.106,4567.829,4572.494,5119.183,5138.615,5338.808,6324.892,6001.27,6409.957,6592.072,7592.652,7943.5,8326.971,9364.397,9571.923,10928.254,10952.286,12788.155,14974.351,15720.818,16597.982,19165.833,20505.704,22944.647,0,0,0
4436.116,4713.986,5093.641,4886.64,5098.129,5122.896,4953.599,5159.258,5956.354,5805.294,6040.198,6182.843,7088.149,7712.874,8269.185,8874.875,9838.112,10375.796,11303.882,12554.031,14148.0,15078.196,16829.744,18698.207,21247.235,23108.207,26782.305,0,0
3839.438,3935.159,4451.019,4562.954,4572.928,4887.868,4539.965,4849.549,5294.957,5148.654,5273.0,5400.848,6057.947,6837.0,6854.392,6586.893,7384.983,8313.108,8385.802,9390.477,10469.28,10474.48,11684.434,13052.656,14846.473,15927.714,18289.807,0,0
3518.664,3419.232,3939.569,3649.299,3902.029,4139.951,3979.0,4236.133,4866.0,4531.856,4879.032,5195.856,5192.112,5708.625,6010.917,6113.145,6848.726,7994.605,8182.767,9372.73,10407.394,11681.239,12410.529,13784.0,15992.694,17242.188,19829.85,0,0
2998.242,3173.017,3584.136,3687.36,3502.393,3970.649,3854.36,4208.536,4619.144,4393.846,4421.864,4498.389,4972.7,4958.0,4990.124,5043.232,5756.624,6243.322,5858.146,6731.058,7361.412,7214.647,7703.453,8366.952,9953.988,11018.128,12315.356,0,0
3513.336,3728.64,3984.699,3854.376,4018.452,4630.898,4599.139,4769.533,5349.076,5442.296,5584.173,5936.046,6522.877,6975.89,7014.778,7758.376,8301.704,9281.505,9703.62,11147.233,12762.116,13789.729,14205.788,16089.488,18274.05,21331.753,23191.367,0,0
3364.0,3454.757,3656.112,3786.881,3568.557,4055.27,3597.398,4027.516,4289.598,4291.328,4289.098,4749.568,5221.983,5474.0,5930.396,6079.532,6751.713,7570.434,7757.287,9378.495,10110.62,10212.284,11758.356,13580.917,16217.488,17913.896,20143.711,0,0
2457.027,2574.169,2853.756,2906.491,2755.918,3192.565,3085.424,3610.306,4091.575,3722.563,3978.916,4054.172,4811.451,4910.722,5284.182,5357.333,5917.504,6964.706,6435.969,8194.695,9273.33,9446.714,9949.5,11497.463,13478.46,15316.05,17436.155,0,0
3979.492,4283.484,4858.049,4879.217,4672.256,5230.009,5092.611,5463.981,5955.481,5832.367,6227.272,6426.17,7149.112,7847.792,8141.582,9146.872,9167.147,10194.621,10927.529,12097.616,14295.182,14547.602,16103.987,18086.784,20140.292,21934.164,25665.132,0,0
4223.974,4540.113,4925.853,4990.357,4742.295,5246.018,5218.953,5916.17,6357.857,6525.424,6727.577,6946.716,7747.857,7972.449,8690.671,8942.88,9654.086,10401.203,11207.5,12495.548,14296.671,14478.174,16308.435,17697.791,20311.197,21524.556,24047.377,0,0
3181.935,3227.993,3769.069,3737.102,3631.766,4104.801,3827.833,4125.727,4345.266,4132.192,3996.771,4153.188,4570.818,5177.575,5222.957,5447.818,5654.794,6709.98,6229.152,7450.818,8615.766,8909.925,8847.387,10546.187,12026.035,13453.256,15366.321,0,0
3000.898,3245.336,3730.123,3914.969,3819.12,3985.637,4089.435,4563.042,4988.991,5107.381,5043.143,5158.355,6086.917,6508.462,6550.354,6504.376,7349.484,8722.63,8001.239,8815.91,10694.812,10929.753,11985.312,13840.949,16193.838,18117.684,19655.08,0,0
4631.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399.036,4859.853,5599.234,5322.779,5297.129,5371.51,5487.011,6158.49,6349.489,6644.046,6610.084,7194.9,7868.073,8901.346,8276.101,8892.465,9309.819,10397.94,10312.373,11593.73,13284.266,12978.635,13895.397,15931.934,16948.333,19063.491,20048.946,0,0
4290.069,4532.44,5076.349,4900.271,4800.786,5433.23,5259.918,5669.83,6616.316,6172.116,6763.839,6999.633,7521.989,7920.894,8236.78,8754.833,9547.949,10600.532,10680.973,12031.27,13999.861,14808.986,16192.382,17914.119,21110.578,24359.306,26447.833,0,0
4138.115,4454.601,4698.094,4425.29,4292.09,4881.119,4688.65,4832.992,5342.57,5126.325,5211.137,5143.83,5783.288,6561.99,6424.587,7021.723,7358.316,8839.674,8902.604,10228.353,11537.706,12146.544,13203.843,14790.321,17146.12,18898.595,22488.183,0,0
2759.071,3041.726,3243.604,3155.273,2967.574,3716.598,3588.067,4062.269,4340.368,4328.981,4732.252,5032.0,5433.537,6183.092,6122.093,6685.396,7618.802,8536.943,9401.302,10159.395,11498.157,11663.655,14099.293,14942.462,16806.805,19731.197,22550.929,0,0
3567.226,3694.2,3858.165,4178.148,4040.479,4361.385,4138.0,4402.575,5059.037,5213.692,5182.667,5089.093,5844.952,6618.18,6335.172,6649.179,6873.152,8622.333,7808.976,9484.861,11313.573,11091.056,11807.74,13273.153,15276.014,16436.457,18740.886,0,0
3936.348,3736.074,4445.191,4156.218,4236.315,4572.282,4533.593,4562.265,5209.25,5201.731,5388.203,5830.573,6011.935,6359.63,6701.113,7581.103,7913.091,8780.477,8951.455,9600.429,11190.095,12261.456,12973.379,14251.121,16147.804,18590.56,21833.9,0,0
4335.917,4650.904,4864.863,4862.971,5013.211,5684.275,5270.093,5680.325,5995.91,6087.675,6508.256,6736.377,7246.838,8151.213,8258.03,8642.772,9807.525,10379.571,11848.867,12363.625,14096.382,14706.395,16565.8,18035.935,19935.882,21596.568,24487.676,0,0
3540.231,3618.393,4340.839,4018.427,4190.828,4844.345,4504.866,5263.384,5611.074,5230.991,5111.036,5922.654,6304.706,7033.231,7771.24,7733.521,8804.289,9244.407,10348.133,11187.119,12204.696,13290.852,14907.935,16621.466,19534.304,21133.928,23118.242,0,0
3420.074,3815.842,4398.55,4155.444,3912.104,4217.42,4299.794,4383.834,5020.846,5033.747,5282.079,5401.65,5937.134,6387.511,6395.598,7120.423,7244.639,8407.203,8926.265,9736.658,11009.889,11742.495,12278.375,14322.465,15922.551,18040.303,20712.419,0,0
4455.821,4377.509,5123.675,4691.976,4660.16,5256.561,5092.677,5464.267,6234.438,6122.113,6315.007,6212.105,6669.074,7538.617,7842.106,8475.409,8771.56,9446.533,10165.76,10862.932,12394.455,13192.355,14664.049,16198.04,18921.273,21547.211,24556.387,0,0
3954.936,4121.893,4484.4,4234.181,4104.204,4527.986,4236.125,4810.101,5402.733,5258.508,5178.566,5865.047,5978.829,6629.733,6764.895,6973.534,7512.378,8092.98,8836.895,9334.949,10427.04,10513.571,13037.011,14514.648,16147.0,18082.949,19497.145,0,0
3136.867,3269.801,3822.463,3902.698,3655.589,3860.592,3678.372,4079.289,4380.181,4272.065,4218.374,4083.201,4615.285,4907.307,4963.1,5284.138,5363.727,6270.876,6041.957,6656.822,7800.131,7992.422,8771.519,9686.184,10879.031,11635.295,13003.821,0,0
3745.338,3956.071,4781.076,4153.422,4296.896,4525.441,4539.82,4807.134,5318.071,5365.672,5507.289,6054.445,6384.948,6943.053,7388.074,7828.366,8132.835,9101.863,9670.872,10595.278,11960.889,12827.435,14374.105,15661.793,17477.595,18953.861,22540.125,0,0
4200.444,4206.242,4895.843,4487.535,4873.363,5382.957,5237.445,6095.702,6602.58,6722.297,7334.743,8034.51,8208.01,9306.743,9702.51,10148.292,10694.389,11550.884,11962.451,12837.965,13664.19,15002.5,17300.038,19056.753,20822.378,22989.865,25034.831,0,0
5216.279,5417.448,6182.026,5904.181,5897.958,6948.613,6620.207,7128.471,7378.776,7051.748,7455.04,8352.46,8531.0,8967.283,9380.833,9804.463,10827.709,12254.55,12584.771,13487.103,15432.892,15582.541,17915.779,20008.507,21603.917,23429.437,25693.657,0,0
4081.348,4284.465,4841.264,4734.667,5061.752,5509.917,5441.698,5574.636,6027.044,6264.197,6214.374,7079.793,7213.908,7770.785,8438.01,9289.51,10018.832,11017.0,12157.989,12678.506,15058.733,15142.448,17361.867,19671.278,21889.225,24494.743,27025.167,0,0
4384.603,4313.586,5115.793,4680.684,4745.884,5027.527,4775.409,4821.585,5746.136,5339.772,5312.208,5906.617,5851.576,6486.612,6615.0,6963.806,7593.386,8318.279,9071.298,9387.141,11063.25,11101.347,12562.267,13066.411,15421.714,17752.908,19660.788,0,0
3676.215,3637.958,4124.474,4195.043,4190.932,4177.241,4523.748,4512.661,4964.456,4786.89,5038.374,5388.168,5602.705,6354.626,6185.921,6441.771,6591.036,7632.175,7444.342,7789.867,9680.137,9406.732,10700.333,12342.955,13517.582,14918.183,15896.361,0,0
4078.031,4224.625,4733.414,4656.438,4452.017,5108.774,4954.616,5193.404,5806.183,5371.121,5517.654,6071.579,7191.146,7299.077,7677.794,8160.358,8243.32,9118.624,9430.856,10353.091,12715.69,12891.4,13565.635,15644.823,18570.734,20389.846,21735.61,0,0
3526.465,3411.432,4050.076,3785.769,4198.593,4815.393,4511.143,4806.917,5358.918,5211.306,5399.104,5886.417,6388.202,6780.337,6944.688,7910.011,8114.38,8897.83,9918.262,10665.288,11395.145,12255.118,14208.0,15458.792,17019.942,19863.132,23090.092,0,0
3989.504,4387.439,4839.055,4837.282,5119.244,5418.008,5103.175,5622.281,6272.059,6079.534,6598.147,6716.957,7528.055,8076.198,8115.762,9068.706,9136.381,10393.319,10263.699,11595.663,13429.627,12723.783,15141.549,16436.612,17861.838,20301.416,22807.373,0,0
4189.008,4406.468,4779.835,4469.296,4954.773,5208.556,4804.092,5297.432,5763.449,5829.088,5882.509,6586.417,6714.794,7391.216,7597.104,8169.557,8856.404,9097.67,10296.57,10715.12,11722.012,12586.517,14082.634,15645.988,16976.595,19200.066,21349.162,0,0
4155.891,4254.393,4897.538,4793.273,4764.802,5170.944,5059.145,5745.067,6192.4,6003.398,5870.193,6187.275,7614.653,7812.969,7552.206,7554.557,8102.641,8990.54,7950.708,8663.048,10264.79,10016.098,10519.122,11226.759,12965.935,13912.704,15148.304,0,0
3465.007,3564.955,4116.978,3922.03,4035.076,4527.256,4183.25,4747.116,5082.783,4888.482,5372.468,5392.227,5935.84,6270.788,6343.892,6813.619,6799.064,7943.539,7828.564,8421.942,10128.364,9266.687,10040.893,11770.675,12913.458,14287.649,15951.125,0,0
4555.762,4861.497,5541.524,5148.113,5150.39,5554.109,5086.13,5681.193,6245.187,5973.485,6448.13,6592.054,7629.597,8319.459,8426.305,9129.768,9582.561,10766.645,10594.467,12601.35,14025.948,14901.516,15496.958,17210.705,19484.977,21460.663,23093.988,0,0
5848.922,6049.383,6725.418,6606.736,6711.145,7208.971,7228.636,7885.806,8516.604,8605.122,8982.365,9611.945,9982.152,10847.5,11628.034,12064.123,12214.393,13520.41,14765.691,15588.447,17310.253,17554.417,19459.405,20631.443,23060.792,24002.145,26108.164,0,0
3307.914,3630.994,4088.018,3944.204,3887.828,4060.212,4058.177,4221.648,4584.257,4242.032,4147.212,4567.096,4887.645,5318.239,5777.238,5740.758,6454.911,7449.381,7263.761,8390.696,9399.257,10122.327,10806.63,12620.26,14889.8,15881.042,18011.228,0,0
4365.914,4559.164,5039.976,4813.786,4924.162,5396.545,5209.086,5473.23,6175.413,5770.658,5602.91,5921.014,6453.807,7312.641,7409.22,7766.732,8558.076,9625.658,9767.886,10772.945,12426.505,12691.03,14317.571,16416.485,18504.677,20915.622,23088.931,0,0
3888.468,4025.908,5006.088,4568.98,5232.157,5422.17,5344.745,5486.664,6050.248,5718.732,6139.038,6803.797,7297.943,7863.782,7984.229,8356.566,8714.681,9759.073,10330.623,10242.594,11819.951,12432.629,13392.619,15060.326,16717.209,18545.437,20942.153,0,0
3658.142,3880.944,4266.107,3810.121,4203.603,4152.971,4138.5,4366.321,5057.056,5103.591,5379.642,5765.78,5805.509,6202.263,6642.343,6814.581,7210.417,7453.47,8323.296,9312.255,9882.613,11415.045,12391.872,13902.259,15087.9,16270.765,18636.962,0,0
3913.842,4153.07,4606.246,4256.575,4384.304,5010.041,4710.21,4886.806,5767.638,5451.861,5402.792,5945.063,6234.928,6821.909,7214.903,7485.845,7950.802,8872.763,9000.143,9756.911,10537.185,11511.54,12595.337,13755.202,15964.16,17098.169,18464.617,0,0
3485.167,3746.931,3956.442,4028.52,4043.384,4325.322,4321.259,4584.148,4949.231,4668.479,4673.862,4928.319,5347.779,5632.293,6000.244,6219.586,7002.397,7180.025,7669.009,8542.046,9526.681,10107.365,11295.953,12378.49,13960.722,16260.777,19421.286,0,0
3687.091,4068.169,4638.55,4225.594,4063.861,4382.043,4272.303,4793.366,5026.859,4765.774,4751.102,5079.142,5614.46,5744.565,5966.559,6403.634,6622.069,6917.113,6931.972,7884.961,8600.77,9118.551,9527.38,10547.638,11566.705,13019.626,14849.586,0,0
3458.661,3368.055,4036.613,3841.358,3899.861,4113.813,4005.388,4487.88,4504.0,4567.907,4317.593,4825.171,5105.524,5267.262,5412.549,5721.721,5979.959,6920.281,7111.345,7819.798,8819.056,8737.0,10050.058,11640.931,13082.446,15111.398,16824.215,0,0
3946.814,3813.689,4814.621,4327.972,4601.447,4650.6,4633.735,5101.37,5340.104,5562.695,5776.705,6497.319,6855.076,7446.368,7506.36,7954.222,8303.682,9191.343,10314.286,11194.56,11793.337,13236.303,15642.289,16388.39,18360.823,20992.603,23030.408,0,0
2362.167,2420.705,2843.521,2845.07,2600.793,2912.942,2847.167,3222.607,3647.718,3379.894,3546.992,3633.674,4099.897,4402.148,4614.707,4810.539,4948.237,5500.259,5492.427,6273.333,7611.33,7401.444,8316.111,9203.536,10618.273,11592.045,0,0,0
4294.897,4482.825,5172.194,4746.994,4768.357,5061.197,4988.986,5591.268,5536.79,5500.479,5625.707,6244.38,6647.065,7406.577,7483.008,7585.707,8101.482,8830.741,8953.417,9701.467,11289.573,11568.89,12478.939,14083.632,15426.118,15971.398,17800.362,0,0
3001.98,3287.113,3859.007,3672.972,3748.453,3909.265,3775.281,4013.066,4351.985,4465.523,4647.55,4971.435,5279.983,5783.4,6120.91,6134.027,7064.486,7941.186,7942.392,8684.418,9779.446,9508.411,10797.744,12378.011,13991.92,14966.94,17260.829,0,0
2806.171,2990.712,3312.115,3309.899,3207.014,3345.652,3236.863,3665.732,3502.854,3470.416,3636.386,4013.985,4434.712,4732.686,5017.974,4981.124,5558.946,6171.038,6096.844,7458.636,8147.143,8337.863,8853.344,10041.426,11155.806,12169.169,13967.174,0,0
2292.755,2342.161,2572.264,2591.871,2447.63,2703.591,2545.919,2940.301,3023.267,3067.303,3046.76,3135.19,3698.322,4252.009,4074.445,4181.775,4379.63,5107.29,5042.393,5847.234,6584.452,6535.702,7408.495,7510.843,9417.529,10054.815,11651.925,0,0
2972.665,3106.526,3438.823,3429.89,3362.74,3497.556,3505.551,3800.933,4454.129,4546.087,5077.492,5552.767,5901.853,6300.5,6197.869,7030.416,8055.626,8691.835,9890.436,10244.611,11154.114,11740.802,13128.036,14525.0,16686.769,18153.792,19955.72,0,0
3476.725,3601.233,3820.277,3866.549,4005.357,4211.664,4408.708,4263.312,4791.682,4675.398,5012.669,5110.435,5459.122,5737.667,6139.383,6576.08,6967.183,7179.875,7911.495,8232.97,9321.927,9967.242,10679.213,12526.708,13993.279,15414.54,17016.897,0,0
3588.943,3686.063,4018.194,4065.792,4184.811,4330.595,4170.333,4558.837,4976.143,4542.2,5050.2,5428.865,5759.603,6472.977,6605.008,6856.359,7232.133,8347.207,9217.182,10244.813,11384.529,11637.343,12520.876,13987.75,15355.247,16648.733,18373.045,0,0
3051.489,3257.881,3557.549,3407.988,3439.524,3776.447,3536.86,3990.787,3959.717,3899.31,3873.899,3945.557,4354.745,4724.295,5077.919,5162.667,5760.891,6022.235,5959.541,6904.642,7247.755,7676.231,7928.267,8397.574,9579.165,11006.505,12004.376,0,0
3754.624,3483.211,3999.367,3740.425,3799.96,4105.208,3984.195,4061.517,4694.15,4633.83,5079.709,5477.889,5633.414,6150.263,6171.066,7099.092,7608.942,7696.011,8455.222,9469.922,10202.173,11270.84,12593.153,13916.681,14612.71,16084.121,18761.308,0,0
3183.707,3110.88,3630.768,3613.578,3496.425,3779.421,3704.91,4192.826,4502.303,4418.156,4427.95,4670.686,5017.326,5441.664,5877.595,5983.492,6363.263,7348.902,6965.883,8422.467,9742.51,9059.606,9758.03,11332.755,12463.263,13541.433,14264.716,0,0
3102.514,3213.022,3698.331,3657.205,3821.118,3978.884,3921.231,4220.941,4670.562,4732.195,4753.658,4812.962,5414.069,5574.417,5624.147,6257.283,6304.32,7037.091,7257.854,7986.988,8993.301,8901.215,10200.861,10864.147,13417.6,13600.029,15697.657,0,0
3337.353,3656.781,4426.374,4046.084,4348.4,4596.039,4552.698,4367.052,4036.245,4884.739,5184.736,5317.072,6053.703,6263.793,6822.236,7132.237,7497.769,8152.705,8763.322,9521.293,10384.254,11536.131,12454.019,13730.571,15442.62,17556.657,19794.908,0,0
3037.0,3018.436,3250.069,3023.734,3150.971,3270.697,3226.0,3485.341,3796.59,3585.241,3706.353,4183.232,4497.097,4563.714,4759.033,5177.872,5572.148,5682.009,6543.935,7218.333,8321.33,9114.103,10209.09,11715.656,12980.106,14571.198,15943.478,0,0
4216.113,4298.579,4603.977,4358.648,4577.239,4935.921,4770.916,5265.087,5872.846,5479.85,5979.93,6556.182,6570.815,6907.978,7432.735,7702.594,8630.729,8532.992,9538.512,10419.632,10624.719,11782.009,12702.78,14542.262,15923.563,17387.327,19012.567,0,0
2831.415,3139.386,3555.442,3230.673,3328.738,3844.889,3503.257,3745.358,3853.0,3604.141,3668.617,4140.345,4397.95,4851.224,4972.076,5238.704,6199.617,6283.836,6787.765,7851.509,8713.125,9082.614,9984.398,11234.638,13524.644,14031.387,16498.701,0,0
3503.441,3521.27,3831.25,3455.093,3764.017,4081.425,4011.118,4224.06,4786.062,4608.525,4681.739,5309.303,5691.987,6122.35,6515.493,6886.485,7504.656,7927.574,8794.832,9963.661,10688.375,11965.505,13725.437,14449.263,16593.388,18960.772,20960.457,0,0
